name,_id,run_start_time,run_end_time,status,status_message,reduceelectricequipmentloadsbypercentage.elecequip_power_reduction_percent,reducelightingloadsbypercentage.lighting_power_reduction_percent,CompareBaseline.total_electric,CompareBaseline.total_electric_savings,CompareBaseline.total_gas,CompareBaseline.total_gas_savings,OpenStudioResults.electricity_ip,OpenStudioResults.natural_gas_ip,OpenStudioResults.time_setpoint_not_met_during_occupied_cooling,OpenStudioResults.time_setpoint_not_met_during_occupied_heating,OpenStudioResults.time_setpoint_not_met_during_occupied_hours,OpenStudioResults.total_building_area
LHS Autogenerated 188,12d581db-c270-431b-a093-c6e35f7b659a,2017-05-25T17:05:47.473Z,2017-05-25T17:07:36.795Z,completed,completed normal,0.0,9.437365824321972,410302.7777777778,11675.0,68.03431289608992,-2.2084138903300357,410302.2956470306,68.03155349289551,,,,53627.846839027006
LHS Autogenerated 41,15235b36-4730-4a70-8067-e7b8b1372d8a,2017-05-25T16:55:03.010Z,2017-05-25T16:57:53.264Z,completed,completed normal,7.202169615813931,0.0,403780.55555555556,18197.222222222248,67.93005301285544,-2.104154007095559,403780.945085175,67.93064032576258,,,,53627.846839027006
LHS Autogenerated 161,16da6b9e-2bec-4e5d-a78b-62b7ba6a6125,2017-05-25T17:03:15.905Z,2017-05-25T17:05:59.203Z,completed,completed normal,0.0,8.235356209320107,411791.6666666667,10186.111111111124,67.73101141758964,-1.9051124118297622,411791.8176681584,67.73451455617783,,,,53627.846839027006
LHS Autogenerated 122,18262d6e-2936-47e2-9d3c-4bf641d941bb,2017-05-25T17:00:35.657Z,2017-05-25T17:03:15.895Z,completed,completed normal,0.0,10.638601644958019,408819.44444444444,13158.333333333372,68.33761437459017,-2.511715368830295,408819.4398902861,68.33497576048924,,,,53627.846839027006
LHS Autogenerated 168,18fdb583-2d44-4ce7-ab5e-b5c650d0be8d,2017-05-25T17:03:17.249Z,2017-05-25T17:05:59.684Z,completed,completed normal,0.0,10.800754639036196,408616.6666666667,13361.111111111124,68.3755270594027,-2.54962805364282,408616.81014792225,68.3739342969856,,,,53627.846839027006
LHS Autogenerated 148,1ac3cb91-8843-475e-80ea-d4062304ce4f,2017-05-25T17:03:11.046Z,2017-05-25T17:05:47.460Z,completed,completed normal,0.0,7.5862271484187245,412600.0,9377.77777777781,67.57936067833953,-1.7534616725796468,412599.6990624417,67.57500806296034,,,,53627.846839027006
LHS Autogenerated 24,1ad55873-ced2-4cb6-884c-ee1fe87ed618,2017-05-25T16:55:01.568Z,2017-05-25T16:57:48.375Z,completed,completed normal,12.578187682401522,0.0,390258.3333333333,31719.444444444496,69.68351468543509,-3.857615679675206,390259.2589602167,69.68588078031414,,,,53627.846839027006
LHS Autogenerated 140,1af59254-a9b6-4752-9435-15378483aa73,2017-05-25T17:03:06.759Z,2017-05-25T17:05:39.096Z,completed,completed normal,0.0,11.805175987037707,407383.3333333333,14594.444444444496,68.64091585309043,-2.815016847330554,407383.1487386834,68.63719635365327,,,,53627.846839027006
LHS Autogenerated 149,1b55d7b6-a7bf-446a-b981-835a293d828b,2017-05-25T17:03:11.118Z,2017-05-25T17:05:49.217Z,completed,completed normal,0.0,8.309900256515174,411697.2222222222,10280.55555555562,67.74996775999593,-1.9240687542360462,411697.04905790003,67.75224439018004,,,,53627.846839027006
LHS Autogenerated 94,1bb05839-a64e-4117-8b7f-f294f90ab241,2017-05-25T17:00:26.730Z,2017-05-25T17:03:02.050Z,completed,completed normal,7.481694175098391,0.0,403083.3333333333,18894.444444444496,68.01535655368363,-2.1894575479237517,403083.4095831889,68.01643489282291,,,,53627.846839027006
LHS Autogenerated 151,1bf24840-3d12-4fc8-b692-12b93cfbc1de,2017-05-25T17:03:12.290Z,2017-05-25T17:05:48.954Z,completed,completed normal,0.0,7.984031389107562,412105.55555555556,9872.222222222248,67.67414239037085,-1.8482433846109672,412105.1721498472,67.67187913378204,,,,53627.846839027006
LHS Autogenerated 185,1c726ae9-af16-40a1-aed3-001cba18357e,2017-05-25T17:05:42.295Z,2017-05-25T17:07:32.534Z,completed,completed normal,0.0,12.825562946695028,406116.6666666667,15861.111111111124,68.90630464677817,-3.080405641018288,406117.511189725,68.90322131402196,,,,53627.846839027006
LHS Autogenerated 160,1d8a3316-208f-4466-96e7-cd582ec5e949,2017-05-25T17:03:15.862Z,2017-05-25T17:05:53.478Z,completed,completed normal,0.0,5.661523202044894,414977.7777777778,7000.0,67.11493028938598,-1.2890312836261018,414977.33747235837,67.11097878107518,,,,53627.846839027006
LHS Autogenerated 30,217e6195-40c0-404a-95d1-e23b5efcab73,2017-05-25T16:55:02.205Z,2017-05-25T16:57:50.765Z,completed,completed normal,6.6380159494448066,0.0,405197.2222222222,16780.55555555562,67.74996775999593,-1.9240687542360462,405197.27855520835,67.75398958773089,,,,53627.846839027006
LHS Autogenerated 177,228065fc-3b64-4694-ba23-bcb96e3d307c,2017-05-25T17:05:17.745Z,2017-05-25T17:07:10.003Z,completed,completed normal,0.0,8.791051723624282,411100.0,10877.77777777781,67.87318398563664,-2.047284979876764,411099.5296147612,67.8700649862189,,,,53627.846839027006
LHS Autogenerated 142,2326d7f9-cf66-4778-947b-97a200675911,2017-05-25T17:03:08.063Z,2017-05-25T17:05:49.054Z,completed,completed normal,0.0,11.901558355956029,407263.8888888889,14713.888888888934,68.6598721954967,-2.833973189736824,407264.63430311106,68.66166829195481,,,,53627.846839027006
LHS Autogenerated 133,264dffa3-2c8e-4cfc-83ce-980ac0acd8b5,2017-05-25T17:02:50.501Z,2017-05-25T17:05:17.723Z,completed,completed normal,0.0,10.982440213698824,408388.8888888889,13588.888888888934,68.42291791541837,-2.5970189096584875,408389.2599144028,68.41978235670668,,,,53627.846839027006
LHS Autogenerated 36,27e35141-6e51-4669-ac12-aae5b04b05d6,2017-05-25T16:55:02.677Z,2017-05-25T16:57:52.843Z,completed,completed normal,9.009092749526909,0.0,399230.55555555556,22747.222222222248,68.49874328504343,-2.6728442792835523,399229.0690716861,68.49568270800195,,,,53627.846839027006
LHS Autogenerated 81,281540a4-29b8-4102-9d91-e8ea0062b818,2017-05-25T16:57:52.987Z,2017-05-25T17:00:36.390Z,completed,completed normal,8.13265625612808,0.0,401436.1111111111,20541.666666666686,68.22387632015258,-2.397977314392705,401437.1245897222,68.22277279400548,,,,53627.846839027006
LHS Autogenerated 80,296ab4fc-ff5a-4855-92c2-475affe6e808,2017-05-25T16:57:52.976Z,2017-05-25T17:00:37.364Z,completed,completed normal,13.678286709785606,0.0,387508.3333333333,34469.444444444496,70.07211970476354,-4.246220699003658,387508.1254007056,70.07453575252411,,,,53627.846839027006
LHS Autogenerated 49,2973b59a-045a-41e9-8faf-2f71352baaca,2017-05-25T16:57:45.536Z,2017-05-25T17:00:27.299Z,completed,completed normal,9.732880476635003,0.0,397408.3333333333,24569.444444444496,68.72621939391863,-2.9003203881587467,397409.1752392611,68.7307297151004,,,,53627.846839027006
LHS Autogenerated 182,2aa34b75-0007-4b3f-b00c-f797617743ea,2017-05-25T17:05:39.107Z,2017-05-25T17:07:28.569Z,completed,completed normal,0.0,7.85828727762444,412261.1111111111,9716.666666666686,67.6362297055583,-1.8103306997984276,412260.64329418336,67.64078640770641,,,,53627.846839027006
LHS Autogenerated 66,2b510d69-f121-4930-927f-b5fcd6a80993,2017-05-25T16:57:49.986Z,2017-05-25T17:00:34.895Z,completed,completed normal,10.741211159285047,0.0,394863.8888888889,27113.888888888934,69.05795538602828,-3.2320563802684035,394864.8701087611,69.05825676352333,,,,53627.846839027006
LHS Autogenerated 193,33eca9b7-f126-4d41-a364-d70db39df19d,2017-05-25T17:05:49.939Z,2017-05-25T17:07:39.099Z,completed,completed normal,0.0,9.608095834462258,410091.6666666667,11886.111111111124,68.07222558090244,-2.246326575142561,410092.04731935,68.07325921232328,,,,53627.846839027006
LHS Autogenerated 139,347c6fb9-a2a0-4578-b5a4-e854e89303cd,2017-05-25T17:03:05.642Z,2017-05-25T17:05:40.419Z,completed,completed normal,0.0,9.273540596172229,410505.55555555556,11472.222222222248,67.98692204007425,-2.1610230343143684,410506.43731246947,67.99109035965569,,,,53627.846839027006
LHS Autogenerated 159,348bc741-f6ea-4e77-87b4-6a53ad7ec240,2017-05-25T17:03:15.854Z,2017-05-25T17:05:59.147Z,completed,completed normal,0.0,10.666747172588558,408783.3333333333,13194.444444444496,68.33761437459017,-2.511715368830295,408783.3307043973,68.34083172227045,,,,53627.846839027006
LHS Autogenerated 186,35667c63-ada8-403d-b2ee-39be6cbd7e49,2017-05-25T17:05:44.097Z,2017-05-25T17:07:34.244Z,completed,completed normal,0.0,8.825825532834411,411055.55555555556,10922.222222222248,67.88266215683979,-2.056763151079906,411056.6868951389,67.87823253559422,,,,53627.846839027006
LHS Autogenerated 134,38d7a0de-7ae7-471d-b491-385083371013,2017-05-25T17:02:56.845Z,2017-05-25T17:05:32.464Z,completed,completed normal,0.0,10.384719357233614,409133.3333333333,12844.444444444496,68.27126717616825,-2.445368170408372,409132.1892147861,68.26908538824271,,,,53627.846839027006
LHS Autogenerated 6,3c7c63d6-d2e5-4cb3-850a-faf3bbd09c17,2017-05-25T16:54:59.872Z,2017-05-25T16:57:45.524Z,completed,completed normal,10.599605074181735,0.0,395219.44444444444,26758.333333333372,69.01056453001262,-3.184665524252736,395218.364333825,69.01170321240278,,,,53627.846839027006
LHS Autogenerated 52,3d677919-8e97-43cb-bac7-304c6f6c4b15,2017-05-25T16:57:46.096Z,2017-05-25T17:00:27.699Z,completed,completed normal,9.936115210694151,0.0,396897.2222222222,25080.55555555562,68.79256659234055,-2.9666675865806695,396897.1426671917,68.79641537236479,,,,53627.846839027006
LHS Autogenerated 37,3db80c0e-fbd8-45b3-bd16-590bbc63c533,2017-05-25T16:55:02.700Z,2017-05-25T16:57:51.319Z,completed,completed normal,11.780573471106422,0.0,392263.8888888889,29713.888888888934,69.40864772054421,-3.58274871478433,392262.50218651665,69.41067586699228,,,,53627.846839027006
LHS Autogenerated 118,3dba2ce5-d955-4a34-bbea-6be95a8c5016,2017-05-25T17:00:34.662Z,2017-05-25T17:03:17.054Z,completed,completed normal,0.0,9.851512187192114,409791.6666666667,12186.111111111124,68.13857277932438,-2.312673773564498,409790.89760004444,68.1356561206353,,,,53627.846839027006
LHS Autogenerated 99,3e16decf-e8bb-46c8-a64c-212b0f1c8ebf,2017-05-25T17:00:28.002Z,2017-05-25T17:03:09.846Z,completed,completed normal,8.446833138683711,0.0,400644.44444444444,21333.333333333372,68.31865803218389,-2.492759026424011,400645.23583185556,68.3170847981832,,,,53627.846839027006
LHS Autogenerated 105,4062cc2d-b3c6-463c-824d-f62b8d8e1052,2017-05-25T17:00:29.356Z,2017-05-25T17:03:11.577Z,completed,completed normal,0.0,13.259791637805325,405577.7777777778,16400.0,69.02004270121576,-3.194143695455878,405576.5830572389,69.01750702419604,,,,53627.846839027006
LHS Autogenerated 40,409cb284-ccb4-4969-8b40-0e7d292c5828,2017-05-25T16:55:02.874Z,2017-05-25T16:57:50.381Z,completed,completed normal,7.31147540419378,0.0,403508.3333333333,18469.444444444496,67.96796569766798,-2.1420666919080986,403507.4655318083,67.96412346906943,,,,53627.846839027006
LHS Autogenerated 4,42d1849f-8443-4701-8f1a-8856528e1d07,2017-05-25T16:54:59.609Z,2017-05-25T16:57:47.847Z,completed,completed normal,11.666535657578091,0.0,392547.2222222222,29430.55555555562,69.37073503573168,-3.5448360299718047,392548.3300370417,69.37186479432887,,,,53627.846839027006
LHS Autogenerated 44,4371cb1a-81d1-4ea6-b982-f2e437db6200,2017-05-25T16:55:03.353Z,2017-05-25T16:57:52.210Z,completed,completed normal,6.894948261215039,0.0,404547.2222222222,17430.55555555562,67.83527130082412,-2.0093722950642388,404546.6295370778,67.8317478411601,,,,53627.846839027006
LHS Autogenerated 95,446215c6-d6ed-478f-97fa-d58c9381801e,2017-05-25T17:00:27.140Z,2017-05-25T17:03:08.048Z,completed,completed normal,9.284508017043176,0.0,398533.3333333333,23444.444444444496,68.58404682587162,-2.758147820111745,398533.6907275278,68.58427219624366,,,,53627.846839027006
LHS Autogenerated 128,44a21c7c-6f96-4e2f-a9f2-21408739c996,2017-05-25T17:00:36.400Z,2017-05-25T17:03:17.109Z,completed,completed normal,0.0,9.799402756442475,409855.55555555556,12122.222222222248,68.11961643691811,-2.2937174311582282,409855.6814440028,68.12249327380069,,,,53627.846839027006
LHS Autogenerated 147,46d65edc-838c-4e7a-9ef9-1ed36085bcc7,2017-05-25T17:03:10.042Z,2017-05-25T17:05:52.294Z,completed,completed normal,0.0,9.412466173699912,410333.3333333333,11644.444444444496,68.02483472488677,-2.1989357191268937,410333.5094582806,68.02565665055815,,,,53627.846839027006
LHS Autogenerated 129,479f9c34-7a82-4eb3-b4c5-c3bebacc65f3,2017-05-25T17:00:36.883Z,2017-05-25T17:03:18.265Z,completed,completed normal,0.0,12.749961341985738,406211.1111111111,15766.666666666686,68.88734830437188,-3.061449298612004,406210.9681100917,68.88323298380453,,,,53627.846839027006
LHS Autogenerated 79,4808ca93-cc5b-4177-98eb-dbb75bb5022c,2017-05-25T16:57:52.858Z,2017-05-25T17:00:36.874Z,completed,completed normal,8.651723507866654,0.0,400130.55555555556,21847.222222222248,68.38500523060584,-2.559106224845962,400130.2311173805,68.38212207163141,,,,53627.846839027006
LHS Autogenerated 58,4a092472-562b-4865-8dc9-dca2e5eeab88,2017-05-25T16:57:47.614Z,2017-05-25T17:00:28.560Z,completed,completed normal,9.75797532095447,0.0,397344.44444444444,24633.333333333372,68.73569756512177,-2.9097985593618887,397345.11572100554,68.73836487406378,,,,53627.846839027006
LHS Autogenerated 76,4bf2ffbb-b61c-4dea-b829-1c5cae751119,2017-05-25T16:57:52.266Z,2017-05-25T17:00:37.828Z,completed,completed normal,8.965370515245096,0.0,399338.8888888889,22638.888888888934,68.47978694263718,-2.6538879368772967,399338.54965007777,68.48148343520252,,,,53627.846839027006
LHS Autogenerated 45,4f4a7e7a-9cd4-4dec-8f30-0ccca3e7694c,2017-05-25T16:57:40.736Z,2017-05-25T17:00:18.499Z,completed,completed normal,13.986464939123593,0.0,386744.44444444444,35233.33333333337,70.18585775920114,-4.359958753441262,386743.27899417223,70.18549842882156,,,,53627.846839027006
LHS Autogenerated 28,4f6182f4-d320-4b83-be51-1362ae707495,2017-05-25T16:55:02.101Z,2017-05-25T16:57:52.153Z,completed,completed normal,10.51162519699782,0.0,395438.8888888889,26538.888888888934,68.98213001640322,-3.1562310106433387,395440.1835452861,68.98682905078864,,,,53627.846839027006
LHS Autogenerated 31,4fccb900-edf4-40fc-bcc3-f789d1452647,2017-05-25T16:55:02.275Z,2017-05-25T16:57:53.842Z,completed,completed normal,13.288977276155855,0.0,388486.1111111111,33491.666666666686,69.93942530791968,-4.113526302159798,388485.59797915834,69.9383851741227,,,,53627.846839027006
LHS Autogenerated 96,504a2b7d-67ec-44e5-be79-c7fe1c263b85,2017-05-25T17:00:27.314Z,2017-05-25T17:03:09.086Z,completed,completed normal,10.831944668351563,0.0,394636.1111111111,27341.666666666686,69.09586807084082,-3.269969065080943,394636.9610384945,69.09145919204218,,,,53627.846839027006
LHS Autogenerated 7,52315f05-7cb4-4148-9417-dd66679cf32b,2017-05-25T16:54:59.898Z,2017-05-25T16:57:44.635Z,completed,completed normal,10.325181614857211,0.0,395916.6666666667,26061.111111111124,68.92526098918442,-3.0993619834245436,395916.0315728778,68.92381663301484,,,,53627.846839027006
LHS Autogenerated 74,52befd46-1205-45a6-a10f-1b82930c0b3e,2017-05-25T16:57:52.171Z,2017-05-25T17:00:35.521Z,completed,completed normal,11.01988715163058,0.0,394161.1111111111,27816.666666666686,69.15273709805962,-3.326838092299738,394162.25411206664,69.15372078287348,,,,53627.846839027006
LHS Autogenerated 106,532dd3f5-e495-45a0-9df6-f7af7794bfa4,2017-05-25T17:00:30.516Z,2017-05-25T17:03:12.903Z,completed,completed normal,0.0,12.391649486614423,406655.55555555556,15322.222222222248,68.79256659234055,-2.9666675865806695,406655.5013063417,68.79025868866518,,,,53627.846839027006
LHS Autogenerated 145,549588cc-c8c8-4b43-aafa-d8d01fa4e4a2,2017-05-25T17:03:09.788Z,2017-05-25T17:05:44.083Z,completed,completed normal,0.0,8.600917204294815,411336.1111111111,10641.666666666686,67.82579312962098,-1.9998941238610968,411337.07564392494,67.82490069270622,,,,53627.846839027006
LHS Autogenerated 89,56483f03-2162-495d-bf14-3baa6ee556b3,2017-05-25T17:00:16.347Z,2017-05-25T17:02:50.482Z,completed,completed normal,12.425020729200893,0.0,390644.44444444444,31333.333333333372,69.63612382941942,-3.8102248236595386,390645.4572297917,69.63324767337284,,,,53627.846839027006
LHS Autogenerated 163,57441efc-b54d-41d9-b8ca-847071751ee3,2017-05-25T17:03:16.168Z,2017-05-25T17:05:50.890Z,completed,completed normal,0.0,14.030397826805906,404630.55555555556,17347.222222222248,69.21908429648155,-3.393185290721675,404630.85946289444,69.21870589420169,,,,53627.846839027006
LHS Autogenerated 144,57af3aa9-1c3a-4a69-99c3-3b17389d4a85,2017-05-25T17:03:09.219Z,2017-05-25T17:05:46.186Z,completed,completed normal,0.0,9.016604758542387,410825.0,11152.77777777781,67.93005301285544,-2.104154007095559,410825.4522628306,67.92585525517372,,,,53627.846839027006
LHS Autogenerated 115,57b224e0-86e0-409f-a04d-9c555548a8b6,2017-05-25T17:00:34.039Z,2017-05-25T17:03:13.552Z,completed,completed normal,0.0,9.653149094438762,410036.1111111111,11941.666666666686,68.08170375210558,-2.255804746345703,410036.06446805,68.08485176293529,,,,53627.846839027006
LHS Autogenerated 21,5810b394-6eea-412a-ab13-136c68cffffa,2017-05-25T16:55:01.380Z,2017-05-25T16:57:47.263Z,completed,completed normal,8.471839498964133,0.0,400580.55555555556,21397.222222222248,68.32813620338703,-2.502237197627153,400581.26452720835,68.32495807307131,,,,53627.846839027006
LHS Autogenerated 132,592f5c53-17f8-4213-8fed-d9ea65c7d0c0,2017-05-25T17:00:37.839Z,2017-05-25T17:03:19.087Z,completed,completed normal,0.0,11.308842703926933,407986.1111111111,13991.666666666686,68.50822145624657,-2.6823224504866943,407985.32415352773,68.50534346333988,,,,53627.846839027006
LHS Autogenerated 166,59d39c1c-548e-476e-bb89-7b50157afb36,2017-05-25T17:03:17.102Z,2017-05-25T17:05:59.944Z,completed,completed normal,0.0,8.006082176457129,412077.7777777778,9900.0,67.67414239037085,-1.8482433846109672,412077.0610183,67.67698351044288,,,,53627.846839027006
LHS Autogenerated 191,5a18de0b-790e-4701-b303-bd425fce6cf7,2017-05-25T17:05:49.229Z,2017-05-25T17:07:38.247Z,completed,completed normal,0.0,13.103520868343752,405772.2222222222,16205.55555555562,68.97265184520009,-3.146752839440211,405771.3401255416,68.9764210676068,,,,53627.846839027006
LHS Autogenerated 183,5d0dec3b-331a-4660-a2ef-2d1c673ba934,2017-05-25T17:05:40.435Z,2017-05-25T17:07:30.028Z,completed,completed normal,0.0,13.788211754162653,404930.55555555556,17047.222222222248,69.15273709805962,-3.326838092299738,404930.86777447787,69.15426943326821,,,,53627.846839027006
LHS Autogenerated 127,5d104d43-f80a-4dcd-b564-e10b16cc3ebc,2017-05-25T17:00:36.361Z,2017-05-25T17:03:17.270Z,completed,completed normal,0.0,10.86943851189751,408530.55555555556,13447.222222222248,68.39448340180897,-2.56858439604909,408530.1185170555,68.39175800680465,,,,53627.846839027006
LHS Autogenerated 62,5d899303-3a17-4ef9-bfe5-5c4979cb35fd,2017-05-25T16:57:49.186Z,2017-05-25T17:00:29.342Z,completed,completed normal,9.892841054866885,0.0,397005.55555555556,24972.222222222248,68.78308842113744,-2.957189415377556,397005.70793838333,68.7824869565435,,,,53627.846839027006
LHS Autogenerated 23,5d94a2da-d69a-4075-a6af-b73e9139bd3b,2017-05-25T16:55:01.486Z,2017-05-25T16:57:53.458Z,completed,completed normal,11.12827879217339,0.0,393900.0,28077.77777777781,69.19064978287216,-3.3647507771122775,393899.5806541084,69.18933708033934,,,,53627.846839027006
LHS Autogenerated 63,5da41f11-f038-4aa4-816d-6e9d29f1c565,2017-05-25T16:57:49.318Z,2017-05-25T17:00:28.530Z,completed,completed normal,10.557812059876955,0.0,395322.2222222222,26655.55555555562,69.0010863588095,-3.1751873530496226,395323.49947410554,69.00157832761732,,,,53627.846839027006
LHS Autogenerated 100,5e74d435-a7d1-4ab5-a2ef-848087114bf5,2017-05-25T17:00:28.299Z,2017-05-25T17:03:10.031Z,completed,completed normal,8.84797633883164,0.0,399636.1111111111,22341.666666666686,68.44187425782464,-2.6159752520647572,399635.91856510553,68.44390103351114,,,,53627.846839027006
LHS Autogenerated 73,5e97a5a7-ab8e-429f-b39a-264b1b258866,2017-05-25T16:57:51.666Z,2017-05-25T17:00:34.026Z,completed,completed normal,11.758013818891365,0.0,392319.44444444444,29658.333333333372,69.39916954934108,-3.573270543581202,392318.9797509945,69.40327283447925,,,,53627.846839027006
LHS Autogenerated 91,60a6b009-f17e-4c3c-927b-b46b4869bae8,2017-05-25T17:00:20.144Z,2017-05-25T17:02:56.835Z,completed,completed normal,11.902188023100159,0.0,391955.55555555556,30022.222222222248,69.45603857655988,-3.6301395707999973,391956.2786325611,69.45305679014338,,,,53627.846839027006
LHS Autogenerated 17,616d7c37-0558-4302-b73b-95c13681e518,2017-05-25T16:55:01.134Z,2017-05-25T16:57:47.604Z,completed,completed normal,6.51703195469894,0.0,405488.8888888889,16488.888888888934,67.70257690398026,-1.876677898220379,405488.10556256946,67.70258569138232,,,,53627.846839027006
LHS Autogenerated 137,61750256-a805-4019-92c3-bd4ccd85a539,2017-05-25T17:03:02.066Z,2017-05-25T17:05:36.771Z,completed,completed normal,0.0,8.659094245001922,411263.8888888889,10713.888888888934,67.83527130082412,-2.0093722950642388,411263.820547925,67.83789810308593,,,,53627.846839027006
LHS Autogenerated 10,6454ff19-5e07-4041-85c6-fb9da660644d,2017-05-25T16:55:00.495Z,2017-05-25T16:57:46.771Z,completed,completed normal,11.36193029390975,0.0,393313.8888888889,28663.888888888934,69.27595332370035,-3.45005431794047,393312.98671456944,69.27154655082812,,,,53627.846839027006
LHS Autogenerated 112,64cb2da7-6732-4c7d-ba26-42e18e4d8cb1,2017-05-25T17:00:33.396Z,2017-05-25T17:03:17.092Z,completed,completed normal,0.0,10.236650104116581,409316.6666666667,12661.111111111124,68.2333544913557,-2.4074554855958183,409315.44878406945,68.23232241693302,,,,53627.846839027006
LHS Autogenerated 14,652e59b8-aa47-4fb2-af33-4f5bc4eadd39,2017-05-25T16:55:00.956Z,2017-05-25T16:57:51.083Z,completed,completed normal,10.303391198914282,0.0,395972.2222222222,26005.55555555562,68.9157828179813,-3.089883812221416,395970.91909526946,68.91631402968787,,,,53627.846839027006
LHS Autogenerated 38,6664fbbc-071b-4f2d-9033-51c57189e064,2017-05-25T16:55:02.759Z,2017-05-25T16:57:52.977Z,completed,completed normal,7.940733480066202,0.0,401922.2222222222,20055.55555555562,68.16700729293377,-2.3411082871738955,401921.23569219443,68.16318654982335,,,,53627.846839027006
LHS Autogenerated 97,67691bf5-29aa-4ca2-9cd4-89f1320d92fa,2017-05-25T17:00:27.714Z,2017-05-25T17:03:06.744Z,completed,completed normal,12.014419197147308,0.0,391675.0,30302.77777777781,69.49395126137242,-3.668052255612537,391674.2951220195,69.49159363159973,,,,53627.846839027006
LHS Autogenerated 86,676cc205-c2c5-4db1-811a-130dbf15d240,2017-05-25T16:57:53.856Z,2017-05-25T17:00:36.209Z,completed,completed normal,11.505300569649618,0.0,392952.7777777778,29025.0,69.32334417971602,-3.4974451739561374,392952.7592655611,69.3216922841546,,,,53627.846839027006
LHS Autogenerated 15,683cc49d-4c8e-4dfe-a865-df6f9750fa3a,2017-05-25T16:55:00.966Z,2017-05-25T16:57:49.810Z,completed,completed normal,10.416845875114658,0.0,395680.55555555556,26297.222222222248,68.95369550279383,-3.1277964970339553,395679.7902974666,68.95570132045243,,,,53627.846839027006
